,USD,INR
15-07-2003,348.3,"16,064.8"
16-07-2003,343.2,"15,855.0"
17-07-2003,342.5,"15,830.4"
18-07-2003,344.4,"15,921.0"
21-07-2003,350.0,"16,177.0"
22-07-2003,352.0,"16,255.4"
23-07-2003,354.8,"16,375.3"
24-07-2003,357.3,"16,493.0"
25-07-2003,363.0,"16,737.9"
28-07-2003,365.6,"16,867.0"
29-07-2003,363.5,"16,763.7"
30-07-2003,357.8,"16,500.2"
31-07-2003,354.8,"16,368.9"
01-08-2003,352.4,"16,264.5"
04-08-2003,347.5,"16,031.9"
05-08-2003,348.4,"16,063.0"
06-08-2003,352.0,"16,207.8"
07-08-2003,351.6,"16,149.0"
08-08-2003,354.0,"16,267.5"
11-08-2003,359.2,"16,502.9"
12-08-2003,360.1,"16,521.4"
13-08-2003,358.7,"16,462.0"
14-08-2003,363.6,"16,687.4"
15-08-2003,364.5,"16,721.4"
18-08-2003,360.3,"16,513.9"
19-08-2003,360.4,"16,506.3"
20-08-2003,363.7,"16,662.9"
21-08-2003,363.3,"16,653.7"
22-08-2003,358.8,"16,448.7"
25-08-2003,358.8,"16,448.7"
26-08-2003,360.5,"16,536.1"
27-08-2003,371.3,"17,014.4"
28-08-2003,369.8,"16,960.9"
29-08-2003,375.6,"17,217.5"
01-09-2003,376.3,"17,243.5"
02-09-2003,373.7,"17,141.6"
03-09-2003,370.0,"16,979.3"
04-09-2003,370.8,"17,002.6"
05-09-2003,375.8,"17,236.1"
08-09-2003,374.7,"17,159.0"
09-09-2003,382.3,"17,507.1"
10-09-2003,380.0,"17,369.8"
11-09-2003,376.3,"17,195.0"
12-09-2003,378.3,"17,304.9"
15-09-2003,373.5,"17,102.6"
16-09-2003,374.6,"17,175.4"
17-09-2003,374.3,"17,197.7"
18-09-2003,378.3,"17,396.1"
19-09-2003,379.8,"17,441.9"
22-09-2003,385.5,"17,634.7"
23-09-2003,384.6,"17,599.3"
24-09-2003,385.0,"17,621.5"
25-09-2003,390.7,"17,921.4"
26-09-2003,382.7,"17,552.5"
29-09-2003,382.0,"17,493.3"
30-09-2003,388.0,"17,754.9"
01-10-2003,383.5,"17,468.4"
02-10-2003,382.2,"17,390.1"
03-10-2003,384.3,"17,437.3"
06-10-2003,371.3,"16,871.9"
07-10-2003,376.1,"17,029.8"
08-10-2003,375.3,"17,032.6"
09-10-2003,370.6,"16,765.9"
10-10-2003,372.3,"16,891.3"
13-10-2003,370.3,"16,813.1"
14-10-2003,374.0,"17,072.7"
15-10-2003,373.5,"17,065.2"
16-10-2003,373.4,"16,918.8"
17-10-2003,370.5,"16,787.4"
20-10-2003,373.8,"16,940.6"
21-10-2003,378.2,"17,132.5"
22-10-2003,384.8,"17,431.1"
23-10-2003,384.5,"17,406.3"
24-10-2003,388.3,"17,591.6"
27-10-2003,386.0,"17,522.5"
28-10-2003,384.4,"17,413.3"
29-10-2003,385.4,"17,468.3"
30-10-2003,386.5,"17,491.1"
31-10-2003,386.3,"17,485.5"
03-11-2003,383.3,"17,351.6"
04-11-2003,377.9,"17,103.8"
05-11-2003,378.8,"17,157.4"
06-11-2003,380.3,"17,227.2"
07-11-2003,379.0,"17,166.4"
10-11-2003,383.5,"17,338.0"
11-11-2003,387.8,"17,563.5"
12-11-2003,389.7,"17,665.1"
13-11-2003,395.4,"17,933.4"
14-11-2003,396.7,"18,018.1"
17-11-2003,393.7,"17,913.4"
18-11-2003,393.9,"17,973.7"
19-11-2003,395.2,"18,028.7"
20-11-2003,394.3,"18,033.3"
21-11-2003,395.5,"18,094.1"
24-11-2003,391.9,"17,972.5"
25-11-2003,391.8,"17,991.1"
26-11-2003,396.0,"18,168.5"
27-11-2003,395.5,"18,149.2"
28-11-2003,398.4,"18,232.5"
01-12-2003,400.3,"18,289.4"
02-12-2003,401.4,"18,317.6"
03-12-2003,401.8,"18,332.1"
04-12-2003,402.3,"18,340.6"
05-12-2003,402.4,"18,347.4"
08-12-2003,406.2,"18,504.2"
09-12-2003,407.8,"18,560.8"
10-12-2003,410.0,"18,661.2"
11-12-2003,404.1,"18,400.7"
12-12-2003,407.1,"18,533.2"
15-12-2003,407.5,"18,555.5"
16-12-2003,408.0,"18,543.6"
17-12-2003,408.3,"18,577.4"
18-12-2003,407.5,"18,549.4"
19-12-2003,409.8,"18,647.7"
22-12-2003,410.5,"18,689.8"
23-12-2003,409.3,"18,635.2"
24-12-2003,409.3,"18,635.2"
25-12-2003,409.3,"18,635.2"
26-12-2003,409.3,"18,635.2"
29-12-2003,412.0,"18,783.1"
30-12-2003,416.3,"18,953.9"
31-12-2003,416.3,"18,953.9"
01-01-2004,416.3,"18,953.9"
02-01-2004,415.3,"18,947.9"
05-01-2004,420.6,"19,158.3"
06-01-2004,424.4,"19,354.8"
07-01-2004,421.8,"19,206.5"
08-01-2004,421.0,"19,149.2"
09-01-2004,423.4,"19,213.7"
12-01-2004,425.3,"19,312.7"
13-01-2004,425.5,"19,315.6"
14-01-2004,419.5,"19,055.8"
15-01-2004,412.5,"18,737.8"
16-01-2004,408.4,"18,541.4"
19-01-2004,406.6,"18,467.8"
20-01-2004,409.3,"18,582.0"
21-01-2004,407.6,"18,498.9"
22-01-2004,409.3,"18,569.7"
23-01-2004,409.0,"18,548.2"
26-01-2004,408.2,"18,491.5"
27-01-2004,405.7,"18,396.5"
28-01-2004,411.0,"18,624.5"
29-01-2004,405.7,"18,364.0"
30-01-2004,399.8,"18,084.7"
02-02-2004,398.4,"18,039.3"
03-02-2004,401.5,"18,175.7"
04-02-2004,399.3,"18,068.1"
05-02-2004,399.6,"18,059.7"
06-02-2004,404.3,"18,304.4"
09-02-2004,406.0,"18,359.1"
10-02-2004,408.6,"18,476.7"
11-02-2004,405.8,"18,365.3"
12-02-2004,411.6,"18,610.5"
13-02-2004,416.0,"18,817.8"
16-02-2004,411.7,"18,649.0"
17-02-2004,414.5,"18,769.1"
18-02-2004,414.5,"18,766.5"
19-02-2004,409.8,"18,539.4"
20-02-2004,405.3,"18,340.1"
23-02-2004,399.5,"18,091.4"
24-02-2004,402.3,"18,193.8"
25-02-2004,400.3,"18,091.3"
26-02-2004,393.3,"17,788.7"
27-02-2004,395.9,"17,906.3"
01-03-2004,400.0,"18,095.0"
02-03-2004,395.8,"17,902.7"
03-03-2004,390.5,"17,656.5"
04-03-2004,392.0,"17,745.8"
05-03-2004,399.3,"18,074.1"
08-03-2004,399.9,"18,090.2"
09-03-2004,401.5,"18,151.8"
10-03-2004,400.3,"18,095.3"
11-03-2004,398.5,"18,043.8"
12-03-2004,398.0,"18,013.5"
15-03-2004,398.1,"18,012.0"
16-03-2004,402.5,"18,210.1"
17-03-2004,402.8,"18,223.0"
18-03-2004,410.8,"18,581.3"
19-03-2004,412.0,"18,610.1"
22-03-2004,417.7,"18,833.9"
23-03-2004,416.3,"18,677.4"
24-03-2004,415.3,"18,580.4"
25-03-2004,416.1,"18,615.3"
26-03-2004,421.5,"18,748.3"
29-03-2004,421.3,"18,564.5"
30-03-2004,420.0,"18,505.2"
31-03-2004,423.7,"18,473.3"
01-04-2004,427.3,"18,628.1"
02-04-2004,419.0,"18,325.0"
05-04-2004,417.7,"18,248.3"
06-04-2004,418.5,"18,303.1"
07-04-2004,419.0,"18,242.2"
08-04-2004,419.5,"18,298.6"
09-04-2004,419.5,"18,298.6"
12-04-2004,419.5,"18,298.6"
13-04-2004,407.9,"17,866.0"
14-04-2004,397.8,"17,421.5"
15-04-2004,398.3,"17,519.0"
16-04-2004,400.9,"17,589.3"
19-04-2004,403.1,"17,695.1"
20-04-2004,396.9,"17,441.6"
21-04-2004,392.8,"17,302.6"
22-04-2004,392.3,"17,316.1"
23-04-2004,394.5,"17,369.8"
26-04-2004,397.0,"17,501.8"
27-04-2004,396.3,"17,526.1"
28-04-2004,392.3,"17,325.7"
29-04-2004,386.0,"17,146.1"
30-04-2004,388.5,"17,288.3"
03-05-2004,388.5,"17,288.3"
04-05-2004,391.3,"17,490.8"
05-05-2004,392.6,"17,541.1"
06-05-2004,387.5,"17,313.5"
07-05-2004,380.8,"17,006.5"
10-05-2004,375.0,"16,886.3"
11-05-2004,375.3,"17,040.1"
12-05-2004,382.2,"17,342.3"
13-05-2004,375.2,"16,983.0"
14-05-2004,376.5,"17,179.7"
17-05-2004,383.0,"17,433.8"
18-05-2004,377.7,"17,177.8"
19-05-2004,380.8,"17,227.0"
20-05-2004,379.5,"17,208.4"
21-05-2004,385.3,"17,448.3"
24-05-2004,384.0,"17,409.6"
25-05-2004,388.9,"17,640.5"
26-05-2004,389.7,"17,688.2"
27-05-2004,393.6,"17,875.3"
28-05-2004,393.3,"17,883.0"
31-05-2004,393.3,"17,883.0"
01-06-2004,397.2,"18,044.8"
02-06-2004,394.9,"17,920.8"
03-06-2004,390.4,"17,663.3"
04-06-2004,388.3,"17,518.2"
07-06-2004,393.6,"17,732.7"
08-06-2004,392.4,"17,665.6"
09-06-2004,386.9,"17,400.5"
10-06-2004,385.0,"17,348.7"
11-06-2004,384.9,"17,377.9"
14-06-2004,385.1,"17,462.4"
15-06-2004,386.5,"17,545.2"
16-06-2004,385.3,"17,494.2"
17-06-2004,386.1,"17,563.7"
18-06-2004,395.1,"18,044.2"
21-06-2004,395.3,"18,155.8"
22-06-2004,395.8,"18,303.4"
23-06-2004,393.9,"18,005.2"
24-06-2004,400.0,"18,308.0"
25-06-2004,401.5,"18,401.8"
28-06-2004,404.3,"18,569.2"
29-06-2004,394.4,"18,142.4"
30-06-2004,395.8,"18,230.6"
01-07-2004,394.8,"18,115.4"
02-07-2004,397.8,"18,248.8"
05-07-2004,398.3,"18,253.8"
06-07-2004,394.5,"18,164.8"
07-07-2004,399.7,"18,324.0"
08-07-2004,405.4,"18,579.2"
09-07-2004,406.5,"18,562.8"
12-07-2004,406.4,"18,566.1"
13-07-2004,400.9,"18,393.3"
14-07-2004,403.8,"18,517.3"
15-07-2004,403.2,"18,591.3"
16-07-2004,406.3,"18,671.5"
19-07-2004,406.4,"18,728.7"
20-07-2004,400.0,"18,444.0"
21-07-2004,398.5,"18,378.8"
22-07-2004,397.8,"18,397.9"
23-07-2004,391.5,"18,135.3"
26-07-2004,390.8,"18,083.9"
27-07-2004,389.9,"18,020.8"
28-07-2004,387.3,"17,949.4"
29-07-2004,387.3,"17,998.3"
30-07-2004,391.4,"18,188.4"
02-08-2004,391.5,"18,144.1"
03-08-2004,391.0,"18,136.2"
04-08-2004,391.5,"18,151.9"
05-08-2004,390.9,"18,122.7"
06-08-2004,399.0,"18,500.6"
09-08-2004,399.0,"18,524.1"
10-08-2004,399.5,"18,518.8"
11-08-2004,393.9,"18,242.2"
12-08-2004,394.2,"18,218.6"
13-08-2004,396.8,"18,369.5"
16-08-2004,401.7,"18,638.6"
17-08-2004,401.3,"18,602.3"
18-08-2004,402.5,"18,658.6"
19-08-2004,406.5,"18,830.1"
20-08-2004,410.6,"18,992.0"
23-08-2004,410.6,"18,999.5"
24-08-2004,406.2,"18,813.2"
25-08-2004,406.0,"18,822.2"
26-08-2004,406.1,"18,814.3"
27-08-2004,405.1,"18,758.2"
30-08-2004,405.1,"18,758.2"
31-08-2004,407.3,"18,877.6"
01-09-2004,407.7,"18,887.4"
02-09-2004,406.1,"18,810.6"
03-09-2004,401.2,"18,571.2"
06-09-2004,401.6,"18,613.7"
07-09-2004,398.1,"18,455.9"
08-09-2004,396.3,"18,357.6"
09-09-2004,398.7,"18,456.8"
10-09-2004,401.4,"18,571.5"
13-09-2004,399.3,"18,436.7"
14-09-2004,405.3,"18,603.0"
15-09-2004,404.5,"18,546.1"
16-09-2004,403.4,"18,501.9"
17-09-2004,405.7,"18,611.5"
20-09-2004,404.3,"18,548.3"
21-09-2004,408.5,"18,727.7"
22-09-2004,405.4,"18,589.4"
23-09-2004,411.5,"18,898.1"
24-09-2004,407.9,"18,724.4"
27-09-2004,409.2,"18,808.9"
28-09-2004,411.7,"18,983.5"
29-09-2004,413.0,"18,999.8"
30-09-2004,415.7,"19,099.1"
01-10-2004,418.1,"19,190.8"
04-10-2004,412.6,"18,916.5"
05-10-2004,415.4,"19,052.3"
06-10-2004,418.5,"19,189.1"
07-10-2004,418.1,"19,172.5"
08-10-2004,421.8,"19,322.5"
11-10-2004,421.7,"19,331.8"
12-10-2004,414.7,"19,023.3"
13-10-2004,411.3,"18,849.6"
14-10-2004,415.4,"19,048.0"
15-10-2004,420.4,"19,279.5"
18-10-2004,419.1,"19,214.7"
19-10-2004,419.4,"19,207.3"
20-10-2004,423.6,"19,388.2"
21-10-2004,422.5,"19,324.1"
22-10-2004,422.8,"19,317.7"
25-10-2004,429.2,"19,590.7"
26-10-2004,427.5,"19,526.1"
27-10-2004,428.3,"19,543.2"
28-10-2004,424.2,"19,328.7"
29-10-2004,425.6,"19,314.7"
01-11-2004,428.9,"19,477.3"
02-11-2004,424.2,"19,305.3"
03-11-2004,423.5,"19,216.3"
04-11-2004,430.5,"19,462.9"
05-11-2004,431.0,"19,470.4"
08-11-2004,431.9,"19,510.0"
09-11-2004,433.7,"19,583.6"
10-11-2004,433.4,"19,581.0"
11-11-2004,433.8,"19,588.2"
12-11-2004,436.1,"19,689.8"
15-11-2004,437.6,"19,759.8"
16-11-2004,439.4,"19,803.8"
17-11-2004,443.5,"19,982.4"
18-11-2004,442.0,"19,947.5"
19-11-2004,445.6,"20,094.3"
22-11-2004,447.8,"20,168.9"
23-11-2004,448.2,"20,198.1"
24-11-2004,448.6,"20,223.5"
25-11-2004,451.2,"20,314.2"
26-11-2004,451.0,"20,311.9"
29-11-2004,451.3,"20,218.3"
30-11-2004,453.4,"20,237.5"
01-12-2004,452.9,"20,131.5"
02-12-2004,454.2,"20,032.5"
03-12-2004,448.7,"19,801.2"
06-12-2004,453.1,"19,766.6"
07-12-2004,451.8,"19,755.0"
08-12-2004,436.9,"19,256.4"
09-12-2004,437.1,"19,325.3"
10-12-2004,434.0,"19,412.8"
13-12-2004,435.1,"19,266.2"
14-12-2004,437.1,"19,282.7"
15-12-2004,439.0,"19,333.6"
16-12-2004,439.5,"19,263.3"
17-12-2004,438.9,"19,287.5"
20-12-2004,442.5,"19,436.8"
21-12-2004,441.0,"19,322.4"
22-12-2004,441.0,"19,335.7"
23-12-2004,441.1,"19,309.2"
24-12-2004,441.1,"19,309.2"
27-12-2004,441.1,"19,309.2"
28-12-2004,441.1,"19,309.2"
29-12-2004,440.3,"19,238.9"
30-12-2004,435.6,"19,046.6"
31-12-2004,435.6,"19,046.6"
03-01-2005,435.6,"19,046.6"
04-01-2005,427.8,"18,615.7"
05-01-2005,426.0,"18,671.6"
06-01-2005,424.4,"18,633.2"
07-01-2005,422.2,"18,500.8"
10-01-2005,420.0,"18,450.6"
11-01-2005,421.4,"18,456.2"
12-01-2005,426.6,"18,689.4"
13-01-2005,423.6,"18,526.2"
14-01-2005,422.5,"18,483.3"
17-01-2005,422.3,"18,433.3"
18-01-2005,421.8,"18,441.0"
19-01-2005,425.0,"18,580.9"
20-01-2005,422.9,"18,527.3"
21-01-2005,423.3,"18,544.8"
24-01-2005,427.4,"18,703.0"
25-01-2005,424.5,"18,591.0"
26-01-2005,425.8,"18,647.9"
27-01-2005,424.5,"18,586.7"
28-01-2005,426.8,"18,661.8"
31-01-2005,422.2,"18,456.4"
01-02-2005,420.9,"18,395.4"
02-02-2005,421.6,"18,305.9"
03-02-2005,416.5,"18,084.4"
04-02-2005,415.9,"18,081.3"
07-02-2005,414.4,"18,022.3"
08-02-2005,411.1,"17,965.1"
09-02-2005,411.2,"17,971.4"
10-02-2005,415.5,"18,190.6"
11-02-2005,418.9,"18,356.1"
14-02-2005,424.2,"18,560.9"
15-02-2005,424.4,"18,597.2"
16-02-2005,423.1,"18,517.0"
17-02-2005,426.3,"18,674.0"
18-02-2005,427.1,"18,727.8"
21-02-2005,427.2,"18,721.5"
22-02-2005,432.9,"18,939.9"
23-02-2005,432.6,"18,911.1"
24-02-2005,433.8,"18,954.9"
25-02-2005,434.3,"18,976.7"
28-02-2005,435.5,"19,018.3"
01-03-2005,433.5,"18,950.4"
02-03-2005,431.8,"18,871.8"
03-03-2005,430.2,"18,806.2"
04-03-2005,433.5,"18,954.8"
07-03-2005,433.0,"18,932.9"
08-03-2005,437.3,"19,107.3"
09-03-2005,439.5,"19,182.0"
10-03-2005,440.9,"19,221.0"
11-03-2005,443.7,"19,329.8"
14-03-2005,442.0,"19,250.2"
15-03-2005,440.7,"19,206.8"
16-03-2005,443.0,"19,329.2"
17-03-2005,438.6,"19,149.3"
18-03-2005,437.2,"19,083.8"
21-03-2005,432.7,"18,920.9"
22-03-2005,432.2,"18,899.0"
23-03-2005,426.2,"18,656.9"
24-03-2005,425.2,"18,603.0"
25-03-2005,425.2,"18,603.0"
28-03-2005,425.2,"18,603.0"
29-03-2005,426.1,"18,671.7"
30-03-2005,426.5,"18,687.0"
31-03-2005,427.5,"18,701.0"
01-04-2005,427.2,"18,687.8"
04-04-2005,423.9,"18,559.4"
05-04-2005,424.6,"18,590.1"
06-04-2005,425.8,"18,628.2"
07-04-2005,428.0,"18,715.4"
08-04-2005,425.2,"18,609.4"
11-04-2005,429.0,"18,754.3"
12-04-2005,427.3,"18,686.9"
13-04-2005,427.5,"18,703.1"
14-04-2005,423.5,"18,525.9"
15-04-2005,424.6,"18,610.2"
18-04-2005,425.8,"18,660.6"
19-04-2005,427.5,"18,707.4"
20-04-2005,433.2,"18,954.7"
21-04-2005,434.0,"18,989.7"
22-04-2005,434.6,"19,007.2"
25-04-2005,432.9,"18,919.9"
26-04-2005,437.0,"19,083.8"
27-04-2005,434.4,"18,990.4"
28-04-2005,432.5,"18,902.4"
29-04-2005,435.7,"18,968.2"
02-05-2005,435.7,"18,968.2"
03-05-2005,427.9,"18,652.2"
04-05-2005,428.8,"18,663.0"
05-05-2005,429.2,"18,631.6"
06-05-2005,425.2,"18,466.4"
09-05-2005,425.5,"18,500.7"
10-05-2005,427.4,"18,564.1"
11-05-2005,426.1,"18,445.9"
12-05-2005,424.3,"18,399.7"
13-05-2005,420.0,"18,240.6"
16-05-2005,419.3,"18,236.3"
17-05-2005,420.0,"18,266.4"
18-05-2005,419.8,"18,248.6"
19-05-2005,420.8,"18,295.9"
20-05-2005,418.0,"18,164.7"
23-05-2005,418.0,"18,164.7"
24-05-2005,418.3,"18,198.7"
25-05-2005,418.4,"18,215.0"
26-05-2005,418.0,"18,195.5"
27-05-2005,418.3,"18,209.1"
30-05-2005,418.3,"18,209.1"
31-05-2005,414.5,"18,092.8"
01-06-2005,415.4,"18,182.0"
02-06-2005,420.4,"18,367.3"
03-06-2005,423.6,"18,473.1"
06-06-2005,425.9,"18,556.4"
07-06-2005,424.1,"18,469.6"
08-06-2005,424.6,"18,461.6"
09-06-2005,422.5,"18,383.0"
10-06-2005,422.6,"18,387.3"
13-06-2005,429.1,"18,734.5"
14-06-2005,426.9,"18,614.4"
15-06-2005,428.7,"18,714.9"
16-06-2005,433.0,"18,872.3"
17-06-2005,437.5,"19,042.2"
20-06-2005,439.4,"19,140.3"
21-06-2005,435.2,"18,942.1"
22-06-2005,437.0,"19,007.3"
23-06-2005,439.2,"19,127.2"
24-06-2005,440.6,"19,174.9"
27-06-2005,439.3,"19,103.0"
28-06-2005,437.0,"19,003.0"
29-06-2005,435.8,"18,972.6"
30-06-2005,437.1,"19,024.8"
01-07-2005,432.6,"18,826.8"
04-07-2005,427.4,"18,611.1"
05-07-2005,423.8,"18,471.3"
06-07-2005,423.5,"18,449.8"
07-07-2005,425.2,"18,534.5"
08-07-2005,424.4,"18,484.7"
11-07-2005,424.2,"18,479.2"
12-07-2005,426.3,"18,557.4"
13-07-2005,424.5,"18,470.0"
14-07-2005,424.3,"18,471.9"
15-07-2005,418.4,"18,206.6"
18-07-2005,420.9,"18,328.1"
19-07-2005,419.3,"18,256.2"
20-07-2005,422.2,"18,372.5"
21-07-2005,424.3,"18,317.0"
22-07-2005,425.0,"18,481.1"
25-07-2005,425.4,"18,526.7"
26-07-2005,423.3,"18,399.7"
27-07-2005,424.0,"18,398.4"
28-07-2005,426.4,"18,533.5"
29-07-2005,429.0,"18,652.9"
01-08-2005,431.7,"18,744.4"
02-08-2005,431.0,"18,765.7"
03-08-2005,434.6,"18,880.7"
04-08-2005,438.6,"19,089.0"
05-08-2005,438.3,"19,056.8"
08-08-2005,436.2,"18,996.5"
09-08-2005,433.3,"18,869.1"
10-08-2005,436.6,"19,015.6"
11-08-2005,440.8,"19,214.5"
12-08-2005,447.3,"19,472.7"
15-08-2005,443.5,"19,309.5"
16-08-2005,443.0,"19,285.5"
17-08-2005,442.0,"19,243.6"
18-08-2005,439.7,"19,155.6"
19-08-2005,439.7,"19,161.1"
22-08-2005,439.7,"19,180.3"
23-08-2005,439.4,"19,180.4"
24-08-2005,440.0,"19,246.2"
25-08-2005,438.9,"19,182.1"
26-08-2005,436.8,"19,084.9"
29-08-2005,436.8,"19,084.9"
30-08-2005,430.7,"18,965.3"
31-08-2005,433.3,"19,128.0"
01-09-2005,439.6,"19,353.4"
02-09-2005,443.6,"19,460.7"
05-09-2005,446.1,"19,543.7"
06-09-2005,444.2,"19,496.0"
07-09-2005,445.1,"19,511.0"
08-09-2005,448.6,"19,656.6"
09-09-2005,448.3,"19,652.4"
12-09-2005,448.4,"19,652.3"
13-09-2005,445.4,"19,558.1"
14-09-2005,449.3,"19,725.4"
15-09-2005,454.8,"19,961.8"
16-09-2005,457.2,"20,060.2"
19-09-2005,464.5,"20,396.2"
20-09-2005,464.8,"20,393.1"
21-09-2005,469.1,"20,583.6"
22-09-2005,466.3,"20,482.4"
23-09-2005,462.7,"20,314.4"
26-09-2005,461.7,"20,298.6"
27-09-2005,464.1,"20,443.6"
28-09-2005,464.0,"20,432.8"
29-09-2005,472.4,"20,793.3"
30-09-2005,473.3,"20,830.1"
03-10-2005,466.1,"20,567.8"
04-10-2005,467.5,"20,670.6"
05-10-2005,463.5,"20,527.3"
06-10-2005,471.8,"20,890.7"
07-10-2005,472.7,"20,985.5"
10-10-2005,473.2,"21,178.1"
11-10-2005,475.5,"21,338.1"
12-10-2005,475.1,"21,320.1"
13-10-2005,469.5,"21,103.5"
14-10-2005,466.0,"20,898.4"
17-10-2005,474.5,"21,294.4"
18-10-2005,472.0,"21,319.7"
19-10-2005,465.9,"21,043.0"
20-10-2005,464.3,"20,998.0"
21-10-2005,462.9,"20,863.0"
24-10-2005,466.1,"21,048.5"
25-10-2005,472.3,"21,286.7"
26-10-2005,473.2,"21,327.1"
27-10-2005,474.4,"21,389.5"
28-10-2005,470.8,"21,222.6"
31-10-2005,470.8,"21,216.7"
01-11-2005,459.5,"20,725.8"
02-11-2005,460.8,"20,830.5"
03-11-2005,461.9,"20,903.3"
04-11-2005,460.5,"20,955.1"
07-11-2005,456.5,"20,923.7"
08-11-2005,461.6,"21,169.0"
09-11-2005,462.6,"21,150.1"
10-11-2005,467.0,"21,388.6"
11-11-2005,466.8,"21,323.5"
14-11-2005,467.5,"21,411.5"
15-11-2005,468.3,"21,422.4"
16-11-2005,475.8,"21,813.1"
17-11-2005,486.2,"22,287.6"
18-11-2005,485.9,"22,227.6"
21-11-2005,489.0,"22,371.9"
22-11-2005,492.6,"22,546.3"
23-11-2005,487.6,"22,317.5"
24-11-2005,493.4,"22,550.3"
25-11-2005,495.9,"22,727.1"
28-11-2005,496.0,"22,751.5"
29-11-2005,496.0,"22,766.4"
30-11-2005,495.7,"22,775.1"
01-12-2005,499.8,"22,968.5"
02-12-2005,502.5,"23,200.4"
05-12-2005,505.7,"23,416.7"
06-12-2005,504.3,"23,288.8"
07-12-2005,515.4,"23,816.6"
08-12-2005,515.7,"23,846.0"
09-12-2005,525.5,"24,286.0"
12-12-2005,536.5,"24,727.3"
13-12-2005,522.5,"24,084.6"
14-12-2005,509.5,"23,300.7"
15-12-2005,506.3,"23,004.0"
16-12-2005,507.0,"22,977.2"
19-12-2005,508.8,"22,914.1"
20-12-2005,502.5,"22,733.1"
21-12-2005,489.0,"22,115.0"
22-12-2005,500.0,"22,601.3"
23-12-2005,500.0,"22,601.3"
26-12-2005,500.0,"22,601.3"
27-12-2005,500.0,"22,601.3"
28-12-2005,518.0,"23,379.9"
29-12-2005,513.0,"23,168.4"
30-12-2005,513.0,"23,168.4"
02-01-2006,513.0,"23,168.4"
03-01-2006,530.0,"23,875.9"
04-01-2006,529.5,"23,700.4"
05-01-2006,524.8,"23,469.4"
06-01-2006,535.3,"23,864.1"
09-01-2006,541.5,"23,991.2"
10-01-2006,543.5,"24,092.0"
11-01-2006,544.4,"24,131.9"
12-01-2006,542.5,"23,951.4"
13-01-2006,548.3,"24,254.6"
16-01-2006,561.8,"24,861.7"
17-01-2006,553.3,"24,544.3"
18-01-2006,545.0,"24,234.8"
19-01-2006,554.8,"24,601.8"
20-01-2006,567.3,"25,100.8"
23-01-2006,554.5,"24,499.2"
24-01-2006,557.3,"24,666.7"
25-01-2006,561.8,"24,815.3"
26-01-2006,556.5,"24,583.4"
27-01-2006,561.8,"24,798.5"
30-01-2006,565.0,"24,928.5"
31-01-2006,568.8,"25,091.8"
01-02-2006,568.3,"25,122.3"
02-02-2006,572.2,"25,324.8"
03-02-2006,569.0,"25,148.4"
06-02-2006,569.8,"25,208.6"
07-02-2006,558.7,"24,700.1"
08-02-2006,548.8,"24,287.7"
09-02-2006,560.3,"24,757.5"
10-02-2006,557.0,"24,619.4"
13-02-2006,549.3,"24,313.4"
14-02-2006,539.7,"23,868.2"
15-02-2006,540.5,"23,900.9"
16-02-2006,538.8,"23,892.9"
17-02-2006,551.7,"24,532.7"
20-02-2006,554.5,"24,601.8"
21-02-2006,554.0,"24,603.1"
22-02-2006,553.0,"24,690.1"
23-02-2006,551.2,"24,498.1"
24-02-2006,554.2,"24,626.4"
27-02-2006,553.3,"24,616.9"
28-02-2006,556.0,"24,680.8"
01-03-2006,564.3,"25,035.8"
02-03-2006,563.8,"25,017.1"
03-03-2006,565.0,"25,051.4"
06-03-2006,565.3,"25,053.3"
07-03-2006,553.0,"24,529.0"
08-03-2006,544.8,"24,232.6"
09-03-2006,550.1,"24,471.2"
10-03-2006,535.0,"23,804.8"
13-03-2006,543.5,"24,193.3"
14-03-2006,545.8,"24,279.9"
15-03-2006,556.5,"24,718.3"
16-03-2006,552.8,"24,558.7"
17-03-2006,552.8,"24,571.1"
20-03-2006,555.8,"24,675.3"
21-03-2006,547.5,"24,328.2"
22-03-2006,550.8,"24,510.5"
23-03-2006,546.5,"24,343.8"
24-03-2006,556.8,"24,861.7"
27-03-2006,565.0,"25,237.9"
28-03-2006,567.5,"25,338.9"
29-03-2006,565.0,"25,257.7"
30-03-2006,584.0,"26,104.8"
31-03-2006,582.0,"25,970.3"
03-04-2006,587.0,"26,181.0"
04-04-2006,588.0,"26,291.7"
05-04-2006,586.5,"26,225.4"
06-04-2006,592.5,"26,474.4"
07-04-2006,589.8,"26,354.5"
10-04-2006,597.3,"26,777.7"
11-04-2006,597.8,"26,800.1"
12-04-2006,597.3,"26,989.7"
13-04-2006,593.0,"26,776.9"
14-04-2006,593.0,"26,776.9"
17-04-2006,593.0,"26,776.9"
18-04-2006,614.8,"27,777.5"
19-04-2006,624.8,"28,177.8"
20-04-2006,625.0,"28,197.7"
21-04-2006,623.5,"28,147.9"
24-04-2006,622.5,"27,962.7"
25-04-2006,634.8,"28,560.6"
26-04-2006,635.5,"28,635.6"
27-04-2006,638.0,"28,726.0"
28-04-2006,644.0,"28,902.7"
01-05-2006,644.0,"28,902.7"
02-05-2006,661.0,"29,632.6"
03-05-2006,673.6,"30,190.8"
04-05-2006,673.5,"30,206.5"
05-05-2006,678.0,"30,401.5"
08-05-2006,675.5,"30,282.7"
09-05-2006,691.3,"31,051.0"
